R_angstrom,E_RHF_aug-cc-pV5Z_hartree
0.2,0.04549894336666194
0.2048048048048048,-0.008047515915650116
0.20960960960960962,-0.05874736950809423
0.21441441441441442,-0.10679507992971127
0.21921921921921922,-0.15236814311113944
0.22402402402402405,-0.19562889838837094
0.22882882882882882,-0.2367261111843013
0.23363363363363365,-0.275796361017397
0.23843843843843845,-0.31296526222817844
0.24324324324324326,-0.34834854049917885
0.24804804804804806,-0.38205298468075766
0.25285285285285286,-0.414177290480096
0.2576576576576577,-0.4448128101090387
0.26246246246246246,-0.47404421992868784
0.2672672672672673,-0.5019501164009272
0.27207207207207207,-0.5286035492024026
0.2768768768768769,-0.5540724991273343
0.2816816816816817,-0.5784203073635223
0.2864864864864865,-0.601706061841127
0.2912912912912913,-0.6239849455993072
0.2960960960960961,-0.64530855147203
0.30090090090090094,-0.6657251668429802
0.3057057057057057,-0.6852800317467911
0.3105105105105105,-0.7040155731869802
0.3153153153153153,-0.7219716181910785
0.32012012012012014,-0.7391855878204807
0.3249249249249249,-0.7556926740911802
0.32972972972972975,-0.7715260015339362
0.3345345345345345,-0.7867167749253765
0.33933933933933935,-0.8012944145489094
0.3441441441441442,-0.8152866801941756
0.34894894894894896,-0.828719784971887
0.35375375375375373,-0.8416184999050162
0.35855855855855856,-0.8540062501559051
0.3633633633633634,-0.8659052036584958
0.36816816816816816,-0.8773363528461764
0.37297297297297294,-0.888319590093571
0.37777777777777777,-0.8988737774332924
0.3825825825825826,-0.9090168110430887
0.3873873873873874,-0.918765680966926
0.3921921921921922,-0.9281365264585737
0.396996996996997,-0.9371446873481655
0.4018018018018018,-0.9458047517249242
0.40660660660660664,-0.9541306002827541
0.4114114114114114,-0.9621354475605732
0.4162162162162162,-0.9698318803620884
0.421021021021021,-0.9772318935561441
0.42582582582582584,-0.9843469234725106
0.4306306306306306,-0.9911878790851645
0.43543543543543545,-0.9977651711391389
0.4402402402402402,-1.0040887394005586
0.44504504504504505,-1.0101680781400826
0.4498498498498499,-1.0160122600074077
0.45465465465465466,-1.0216299584023385
0.4594594594594595,-1.0270294684542656
0.46426426426426426,-1.0322187267067662
0.4690690690690691,-1.0372053296089725
0.47387387387387386,-1.0419965508808986
0.4786786786786787,-1.0465993578489534
0.48348348348348347,-1.0510204268117773
0.4882882882882883,-1.0552661575016624
0.49309309309309307,-1.0593426867098878
0.4978978978978979,-1.0632559011255298
0.5027027027027027,-1.0670114494423244
0.5075075075075075,-1.070614753779416
0.5123123123123123,-1.0740710204649937
0.5171171171171172,-1.0773852502183194
0.521921921921922,-1.0805622477709702
0.5267267267267267,-1.0836066309666854
0.5315315315315315,-1.08652283936057
0.5363363363363363,-1.0893151423652885
0.5411411411411411,-1.0919876469583274
0.5459459459459459,-1.0945443049801131
0.5507507507507508,-1.096988920059427
0.5555555555555556,-1.0993251541640991
0.5603603603603604,-1.1015565338235191
0.5651651651651652,-1.1036864560310127
0.56996996996997,-1.1057181938421174
0.5747747747747748,-1.1076549016929107
0.5795795795795795,-1.1094996204484664
0.5843843843843843,-1.1112552822025639
0.5891891891891892,-1.1129247148379013
0.593993993993994,-1.1145106463595191
0.5987987987987988,-1.1160157090235487
0.6036036036036037,-1.1174424432566803
0.6084084084084084,-1.1187933013921634
0.6132132132132132,-1.1200706512297534
0.618018018018018,-1.1212767794186393
0.6228228228228228,-1.1224138946906386
0.6276276276276276,-1.123484130937008
0.6324324324324324,-1.1244895501474867
0.6372372372372372,-1.1254321452119296
0.6420420420420421,-1.126313842597683
0.6468468468468469,-1.1271365049087838
0.6516516516516516,-1.1279019333254316
0.6564564564564564,-1.1286118699456416
0.6612612612612612,-1.1292680000167914
0.666066066066066,-1.1298719540765831
0.6708708708708708,-1.1304253099989732
0.6756756756756757,-1.130929594954638
0.6804804804804805,-1.1313862872874922
0.6852852852852853,-1.131796818313465
0.6900900900900901,-1.1321625740420491
0.6948948948948949,-1.132484896827808
0.6996996996996997,-1.1327650869526082
0.7045045045045044,-1.1330044041402698
0.7093093093093092,-1.1332040690121468
0.7141141141141141,-1.1333652644800902
0.7189189189189189,-1.133489137082997
0.7237237237237237,-1.1335767982689742
0.7285285285285286,-1.1336293256252572
0.7333333333333334,-1.133647764058108
0.7381381381381382,-1.1336331269240887
0.7429429429429428,-1.1335863971185232
0.7477477477477477,-1.133508528117888
0.7525525525525525,-1.1334004449815729
0.7573573573573573,-1.1332630453152288
0.7621621621621621,-1.133097200194114
0.766966966966967,-1.1329037550530154
0.7717717717717718,-1.1326835305389409
0.7765765765765766,-1.1324373233331102
0.7813813813813815,-1.132165906940469
0.7861861861861861,-1.131870032449971
0.7909909909909909,-1.1315504292650165
0.7957957957957957,-1.131207805806465
0.8006006006006006,-1.130842850192098
0.8054054054054054,-1.130456230886189
0.8102102102102102,-1.1300485973308678
0.815015015015015,-1.1296205805483015
0.8198198198198199,-1.1291727937267546
0.8246246246246247,-1.1287058327812858
0.8294294294294293,-1.1282202768958223
0.8342342342342342,-1.1277166890471202
0.839039039039039,-1.12719561650776
0.8438438438438438,-1.1266575913329189
0.8486486486486486,-1.1261031308296126
0.8534534534534535,-1.1255327380100464
0.8582582582582583,-1.124946902028241
0.8630630630630631,-1.1243460986019969
0.867867867867868,-1.1237307904216323
0.8726726726726726,-1.1231014275415023
0.8774774774774774,-1.1224584477621824
0.8822822822822822,-1.1218022769968767
0.8870870870870871,-1.1211333296259767
0.8918918918918919,-1.1204520088409835
0.8966966966966967,-1.1197587069743136
0.9015015015015015,-1.1190538058216428
0.9063063063063064,-1.118337676950515
0.911111111111111,-1.1176106819997034
0.9159159159159158,-1.1168731729697035
0.9207207207207206,-1.1161254925018733
0.9255255255255255,-1.1153679741500557
0.9303303303303303,-1.114600942642758
0.9351351351351351,-1.1138247141364057
0.93993993993994,-1.1130395964607298
0.9447447447447448,-1.1122458893567497
0.9495495495495496,-1.1114438847062513
0.9543543543543542,-1.1106338667545015
0.9591591591591591,-1.1098161123261203
0.9639639639639639,-1.1089908910325696
0.9687687687687687,-1.1081584654754244
0.9735735735735735,-1.1073190914416116
0.9783783783783784,-1.1064730180920535
0.9831831831831832,-1.1056204881467893
0.987987987987988,-1.1047617380618342
0.9927927927927929,-1.1038969982017925
0.9975975975975975,-1.1030264930066411
1.0024024024024023,-1.1021504411539553
1.0072072072072071,-1.1012690557158735
1.012012012012012,-1.100382544310781
1.0168168168168168,-1.0994911092509505
1.0216216216216216,-1.0985949476855295
1.0264264264264265,-1.097694251739417
1.0312312312312313,-1.0967892086477589
1.0360360360360361,-1.0958800008858351
1.0408408408408407,-1.094966806296331
1.0456456456456455,-1.0940497982117334
1.0504504504504504,-1.0931291455737182
1.0552552552552552,-1.0922050130483227
1.06006006006006,-1.091277561138964
1.0648648648648649,-1.09034694629467
1.0696696696696697,-1.0894133210160444
1.0744744744744745,-1.0884768339582802
1.0792792792792794,-1.0875376300304627
1.084084084084084,-1.0865958504924336
1.0888888888888888,-1.0856516330493555
1.0936936936936936,-1.0847051119422533
1.0984984984984985,-1.0837564180375039
1.1033033033033033,-1.0828056789128908
1.1081081081081081,-1.0818530189409805
1.112912912912913,-1.0808985593712603
1.1177177177177178,-1.0799424184086228
1.1225225225225224,-1.0789847112909423
1.1273273273273272,-1.078025550363264
1.132132132132132,-1.0770650451510844
1.1369369369369369,-1.076103302430667
1.1417417417417417,-1.0751404262978876
1.1465465465465465,-1.0741765182352612
1.1513513513513514,-1.0732116771770468
1.1561561561561562,-1.0722459995722493
1.160960960960961,-1.0712795794462038
1.1657657657657656,-1.0703125084609022
1.1705705705705705,-1.069344875972748
1.1753753753753753,-1.0683767690897092
1.1801801801801801,-1.0674082727261371
1.184984984984985,-1.066439469656761
1.1897897897897898,-1.0654704405689013
1.1945945945945946,-1.0645012641134077
1.1993993993993994,-1.0635320169541846
1.204204204204204,-1.0625627738163985
1.2090090090090089,-1.0615936075338397
1.2138138138138137,-1.060624589093973
1.2186186186186185,-1.0596557876833232
1.2234234234234234,-1.05868727073035
1.2282282282282282,-1.0577191039478724
1.233033033033033,-1.0567513513741933
1.2378378378378379,-1.0557840754134067
1.2426426426426425,-1.0548173368744629
1.2474474474474473,-1.053851195008988
1.2522522522522521,-1.0528857075486477
1.257057057057057,-1.05192093074121
1.2618618618618618,-1.0509569193859414
1.2666666666666666,-1.0499937268675628
1.2714714714714714,-1.0490314051903769
1.2762762762762763,-1.0480700050100102
1.281081081081081,-1.0471095756660136
1.2858858858858857,-1.0461501652124192
1.2906906906906905,-1.0451918204480055
1.2954954954954954,-1.0442345869458922
1.3003003003003002,-1.0432785090820915
1.305105105105105,-1.0423236300636542
1.3099099099099099,-1.0413699919556827
1.3147147147147147,-1.040417635708339
1.3195195195195195,-1.039466601182419
1.3243243243243241,-1.038516927174942
1.329129129129129,-1.0375686514436473
1.3339339339339338,-1.036621810730939
1.3387387387387386,-1.0356764407877963
1.3435435435435434,-1.0347325763960848
1.3483483483483483,-1.0337902513913444
1.353153153153153,-1.032849498684265
1.357957957957958,-1.031910350282013
1.3627627627627628,-1.0309728373089282
1.3675675675675674,-1.030036990026772
1.3723723723723722,-1.0291028378543787
1.377177177177177,-1.0281704093868336
1.3819819819819819,-1.0272397324143665
1.3867867867867867,-1.0263108339404898
1.3915915915915915,-1.0253837402000265
1.3963963963963963,-1.0244584766762568
1.4012012012012012,-1.0235350681181834
1.406006006006006,-1.0226135385570556
1.4108108108108106,-1.0216939113224583
1.4156156156156154,-1.020776209058197
1.4204204204204203,-1.0198604537376463
1.425225225225225,-1.0189466666788187
1.43003003003003,-1.0180348685591887
1.4348348348348348,-1.017125079429866
1.4396396396396396,-1.0162173187295402
1.4444444444444444,-1.0153116052985185
1.4492492492492492,-1.014407957391546
1.4540540540540539,-1.0135063926912795
1.4588588588588587,-1.012606928320774
1.4636636636636635,-1.011709580856097
1.4684684684684683,-1.010814366338166
1.4732732732732732,-1.0099213002850727
1.478078078078078,-1.0090303977031563
1.4828828828828828,-1.0081416730987345
1.4876876876876877,-1.0072551404889505
1.4924924924924925,-1.0063708134126435
1.497297297297297,-1.0054887049408707
1.502102102102102,-1.004608827687354
1.5069069069069068,-1.003731193818318
1.5117117117117116,-1.002855815062641
1.5165165165165164,-1.0019827027213268
1.5213213213213213,-1.0011118676769535
1.526126126126126,-1.000243320402914
1.530930930930931,-0.9993770709723492
1.5357357357357357,-0.9985131290670969
1.5405405405405403,-0.9976515039861649
1.5453453453453452,-0.9967922046542466
1.55015015015015,-0.9959352396299197
1.5549549549549548,-0.9950806171136306
1.5597597597597597,-0.9942283449558003
1.5645645645645645,-0.993378430664286
1.5693693693693693,-0.9925308814120328
1.5741741741741742,-0.9916857040445263
1.5789789789789788,-0.990842905086857
1.5837837837837836,-0.9900024907507885
1.5885885885885884,-0.9891644669419759
1.5933933933933933,-0.9883288392661805
1.598198198198198,-0.9874956130363992
1.603003003003003,-0.9866647932791419
1.6078078078078077,-0.9858363847405731
1.6126126126126126,-0.9850103918931494
1.6174174174174174,-0.9841868189411584
1.622222222222222,-0.9833656698271223
1.6270270270270268,-0.9825469482373743
1.6318318318318317,-0.981730657607762
1.6366366366366365,-0.9809168011292484
1.6414414414414413,-0.9801053817533387
1.6462462462462462,-0.9792964021974443
1.651051051051051,-0.978489864950089
1.6558558558558558,-0.977685772275994
1.6606606606606606,-0.9768841262210656
1.6654654654654653,-0.9760849286173998
1.67027027027027,-0.9752881810879199
1.675075075075075,-0.9744938850511975
1.6798798798798797,-0.9737020417259292
1.6846846846846846,-0.9729126521355314
1.6894894894894894,-0.9721257171124742
1.6942942942942942,-0.9713412373026259
1.699099099099099,-0.970559213169415
1.703903903903904,-0.9697796449980397
1.7087087087087085,-0.9690025328994745
1.7135135135135133,-0.9682278768143455
1.7183183183183182,-0.967455676516915
1.723123123123123,-0.966685931618867
1.7279279279279278,-0.9659186415728966
1.7327327327327327,-0.9651538056765516
1.7375375375375375,-0.9643914230755108
1.7423423423423423,-0.9636314927673132
1.7471471471471471,-0.962874013604716
1.7519519519519517,-0.9621189842989276
1.7567567567567566,-0.9613664034229639
1.7615615615615614,-0.960616269414851
1.7663663663663662,-0.9598685805806959
1.771171171171171,-0.9591233350978434
1.775975975975976,-0.95838053101782
1.7807807807807807,-0.957640166269266
1.7855855855855856,-0.9569022386608523
1.7903903903903904,-0.9561667458841369
1.795195195195195,-0.9554336855161918
1.7999999999999998,-0.9547030550224602
1.8048048048048047,-0.9539748517593214
1.8096096096096095,-0.9532490729766853
1.8144144144144143,-0.9525257158205833
1.8192192192192191,-0.951804777335572
1.824024024024024,-0.9510862544672546
1.8288288288288288,-0.9503701440645803
1.8336336336336334,-0.9496564428823002
1.8384384384384382,-0.9489451475831101
1.843243243243243,-0.9482362547400002
1.848048048048048,-0.9475297608383506
1.8528528528528527,-0.9468256622782362
1.8576576576576576,-0.9461239553762906
1.8624624624624624,-0.9454246363680487
1.8672672672672672,-0.9447277014097151
1.872072072072072,-0.9440331465802835
1.8768768768768767,-0.9433409678834593
1.8816816816816815,-0.9426511612494496
1.8864864864864863,-0.9419637225369877
1.8912912912912911,-0.9412786475350008
1.896096096096096,-0.9405959319644874
1.9009009009009008,-0.9399155714802009
1.9057057057057056,-0.9392375616723794
1.9105105105105105,-0.9385618980684731
1.9153153153153153,-0.9378885761346396
1.92012012012012,-0.9372175912775003
1.9249249249249247,-0.9365489388456543
1.9297297297297296,-0.9358826141312013
1.9345345345345344,-0.935218612371292
1.9393393393393392,-0.9345569287495445
1.944144144144144,-0.9338975583975422
1.9489489489489489,-0.9332404963962229
1.9537537537537537,-0.9325857377773237
1.9585585585585585,-0.9319332775246683
1.9633633633633631,-0.9312831105755384
1.968168168168168,-0.930635231821962
1.9729729729729728,-0.9299896361120392
1.9777777777777776,-0.929346318251145
1.9825825825825825,-0.9287052730031498
1.9873873873873873,-0.9280664950916685
1.9921921921921921,-0.9274299792012523
1.996996996996997,-0.9267957199784113
2.001801801801802,-0.9261637120329724
2.0066066066066064,-0.9255339499389756
2.0114114114114114,-0.9249064282358563
2.016216216216216,-0.9242811414294996
2.021021021021021,-0.9236580839933191
2.0258258258258257,-0.9230372503692332
2.0306306306306308,-0.9224186349686156
2.0354354354354354,-0.9218022321734434
2.0402402402402404,-0.9211880363370257
2.045045045045045,-0.9205760417852138
2.0498498498498496,-0.9199662428170794
2.0546546546546547,-0.9193586337060102
2.0594594594594593,-0.9187532087004153
2.0642642642642643,-0.9181499620247857
2.069069069069069,-0.9175488878804001
2.073873873873874,-0.9169499804462689
2.0786786786786786,-0.9163532338798264
2.0834834834834837,-0.9157586423178681
2.0882882882882883,-0.9151661998772442
2.093093093093093,-0.9145759006556584
2.097897897897898,-0.9139877387324435
2.1027027027027025,-0.9134017081692789
2.1075075075075076,-0.9128178030109203
2.112312312312312,-0.9122360172859225
2.1171171171171173,-0.9116563450073211
2.121921921921922,-0.9110787801733247
2.126726726726727,-0.91050331676797
2.1315315315315315,-0.9099299487618174
2.136336336336336,-0.909358670112549
2.141141141141141,-0.9087894747656409
2.145945945945946,-0.9082223566549275
2.150750750750751,-0.9076573097032838
2.1555555555555554,-0.9070943278231572
2.1603603603603605,-0.9065334049171809
2.165165165165165,-0.9059745348787236
2.16996996996997,-0.9054177115924653
2.1747747747747748,-0.9048629289349464
2.1795795795795794,-0.904310180775088
2.1843843843843844,-0.9037594609747606
2.189189189189189,-0.9032107633892579
2.193993993993994,-0.9026640818678398
2.1987987987987987,-0.9021194102541708
2.2036036036036037,-0.9015767423868499
2.2084084084084084,-0.9010360720999162
2.2132132132132134,-0.9004973932232698
2.218018018018018,-0.8999606995831265
2.222822822822823,-0.8994259850025033
2.2276276276276277,-0.8988932433016379
2.2324324324324327,-0.8983624682984159
2.2372372372372373,-0.8978336538087788
2.242042042042042,-0.8973067936472325
2.246846846846847,-0.8967818816270672
2.2516516516516516,-0.8962589115609751
2.2564564564564566,-0.8957378772612696
2.2612612612612613,-0.8952187725403719
2.2660660660660663,-0.8947015912111287
2.270870870870871,-0.8941863270871707
2.275675675675676,-0.8936729739833408
2.2804804804804806,-0.8931615257159642
2.285285285285285,-0.8926519761032811
2.2900900900900902,-0.8921443189656795
2.294894894894895,-0.8916385481261146
2.2996996996997,-0.891134657410375
2.3045045045045045,-0.8906326406474713
2.3093093093093096,-0.8901324916698597
2.314114114114114,-0.8896342043138104
2.318918918918919,-0.8891377724196574
2.323723723723724,-0.888643189832155
2.3285285285285284,-0.8881504504006981
2.3333333333333335,-0.8876595479796376
2.338138138138138,-0.8871704764285667
2.342942942942943,-0.8866832296125085
2.3477477477477477,-0.8861978014023156
2.352552552552553,-0.8857141856748221
2.3573573573573574,-0.8852323763130769
2.3621621621621625,-0.8847523672067048
2.366966966966967,-0.884274152252067
2.3717717717717717,-0.8837977253524871
2.3765765765765767,-0.8833230804184913
2.3813813813813813,-0.882850211368109
2.3861861861861864,-0.8823791121269592
2.390990990990991,-0.8819097766285813
2.395795795795796,-0.881442198814593
2.4006006006006007,-0.8809763726349145
2.4054054054054057,-0.8805122920479642
2.4102102102102103,-0.8800499510208312
2.415015015015015,-0.8795893435295163
2.41981981981982,-0.8791304635590895
2.4246246246246246,-0.8786733051038759
2.4294294294294296,-0.8782178621676565
2.4342342342342342,-0.8777641287638147
2.4390390390390393,-0.8773120989155215
2.443843843843844,-0.876861766655906
2.4486486486486485,-0.8764131260282422
2.4534534534534536,-0.8759661710860335
2.458258258258258,-0.875520895893277
2.463063063063063,-0.8750772945245204
2.467867867867868,-0.8746353610650635
2.472672672672673,-0.8741950896110889
2.4774774774774775,-0.8737564742698204
2.4822822822822825,-0.8733195091596242
2.487087087087087,-0.8728841884101759
2.4918918918918918,-0.8724505061625792
2.496696696696697,-0.8720184565695086
2.5015015015015014,-0.8715880337953177
2.5063063063063065,-0.8711592320161636
2.511111111111111,-0.8707320454201435
2.515915915915916,-0.8703064682073985
2.5207207207207207,-0.8698824945902061
2.525525525525526,-0.8694601187931272
2.5303303303303304,-0.8690393350530841
2.535135135135135,-0.8686201376195115
2.53993993993994,-0.8682025207543627
2.5447447447447447,-0.8677864787323363
2.5495495495495497,-0.8673720058408634
2.5543543543543543,-0.8669590963802682
2.5591591591591594,-0.8665477446638135
2.563963963963964,-0.8661379450178238
2.568768768768769,-0.8657296917817658
2.5735735735735736,-0.8653229793083139
2.5783783783783782,-0.8649178019634476
2.5831831831831833,-0.8645141541265117
2.587987987987988,-0.8641120301903269
2.592792792792793,-0.8637114245612426
2.5975975975975976,-0.8633123316591882
2.6024024024024026,-0.8629147459177923
2.6072072072072072,-0.8625186617844146
2.6120120120120123,-0.8621240737202064
2.616816816816817,-0.8617309762002291
2.6216216216216215,-0.8613393637134239
2.6264264264264265,-0.860949230762755
2.631231231231231,-0.8605605718652355
2.636036036036036,-0.8601733815519738
2.640840840840841,-0.8597876543682285
2.645645645645646,-0.8594033848735105
2.6504504504504505,-0.8590205676415494
2.6552552552552555,-0.8586391972603985
2.66006006006006,-0.8582592683324846
2.6648648648648647,-0.8578807754746204
2.66966966966967,-0.8575037133180641
2.6744744744744744,-0.8571280765085811
2.6792792792792794,-0.8567538597064577
2.684084084084084,-0.8563810575865329
2.688888888888889,-0.8560096648382606
2.6936936936936937,-0.8556396761657513
2.6984984984984988,-0.8552710862877824
2.7033033033033034,-0.854903889937829
2.708108108108108,-0.8545380818641188
2.712912912912913,-0.854173656829633
2.7177177177177176,-0.8538106096121776
2.7225225225225227,-0.8534489350043755
2.7273273273273273,-0.8530886278136853
2.7321321321321324,-0.8527296828624694
2.736936936936937,-0.8523720949879675
2.741741741741742,-0.8520158590423537
2.7465465465465466,-0.8516609698927624
2.7513513513513512,-0.8513074224212532
2.7561561561561563,-0.8509552115249002
2.760960960960961,-0.850604332115769
2.765765765765766,-0.8502547791209423
2.7705705705705705,-0.849906547482534
2.7753753753753756,-0.8495596321577158
2.78018018018018,-0.8492140281187057
2.7849849849849853,-0.8488697303527949
2.78978978978979,-0.8485267338623569
2.7945945945945945,-0.8481850336648726
2.7993993993993995,-0.8478446247929218
2.804204204204204,-0.8475055022941828
2.809009009009009,-0.8471676612314636
2.813813813813814,-0.8468310966826744
2.818618618618619,-0.8464958037409167
2.8234234234234235,-0.8461617775143522
2.8282282282282285,-0.8458290131263271
2.833033033033033,-0.8454975057153169
2.8378378378378377,-0.8451672504349381
2.8426426426426428,-0.8448382424539558
2.8474474474474474,-0.8445104769562856
2.8522522522522524,-0.8441839491409763
2.857057057057057,-0.8438586542222261
