R_angstrom,E_UHF_aug-cc-pVDZ_Eh
0.2,0.9176244608000248
0.2096192384769539,0.8044408943489885
0.21923847695390783,0.7020177095205214
0.22885771543086172,0.6089979784129245
0.23847695390781565,0.5242427895130156
0.24809619238476954,0.4467890431336298
0.25771543086172344,0.37581667614749226
0.26733466933867733,0.31062294918571143
0.2769539078156313,0.25060208606776296
0.2865731462925852,0.19522901320587577
0.2961923847695391,0.14404627073216675
0.305811623246493,0.09665339938378459
0.3154308617234469,0.05269827581540765
0.3250501002004008,0.011869992891752945
0.3346693386773547,-0.026107026459802285
0.3442885771543086,-0.06147792416214437
0.3539078156312625,-0.09446150060801217
0.3635270541082164,-0.1252536568436906
0.37314629258517035,-0.15403030425236303
0.38276553106212424,-0.18094983663467779
0.3923847695390782,-0.20615524078141795
0.4020040080160321,-0.22977590683659832
0.411623246492986,-0.2519291880528036
0.4212424849699399,-0.2727217502558411
0.4308617234468938,-0.2922507439365521
0.44048096192384767,-0.3106048259771454
0.4501002004008016,-0.327865053280147
0.4597194388777555,-0.34410566675729753
0.4693386773547094,-0.35939478106374473
0.4789579158316633,-0.3737949929729626
0.48857715430861726,-0.38736391926541724
0.49819639278557115,-0.40015467334927585
0.507815631262525,-0.4122162884713675
0.5174348697394789,-0.4235940942518043
0.5270541082164328,-0.43433005233701555
0.5366733466933868,-0.44446305617884935
0.5462925851703406,-0.4540291992811124
0.5559118236472946,-0.46306201568747984
0.5655310621242484,-0.47159269599871334
0.5751503006012024,-0.47965028178648805
0.5847695390781563,-0.48726184091005775
0.5943887775551102,-0.4944526259234575
0.6040080160320641,-0.5012462174882395
0.613627254509018,-0.5076646544651656
0.623246492985972,-0.5137285521493918
0.6328657314629258,-0.5194572099304015
0.6424849699398798,-0.5248687094991107
0.6521042084168336,-0.5299800045847514
0.6617234468937876,-0.5348070030843204
0.6713426853707415,-0.5393646423421515
0.6809619238476954,-0.5436669582461022
0.6905811623246493,-0.5477271487289108
0.7002004008016032,-0.5515576321944459
0.7098196392785572,-0.5551701013304473
0.719438877755511,-0.5585755727180172
0.729058116232465,-0.5617844326044779
0.7386773547094188,-0.564806479167804
0.7482965931863728,-0.5676509615678673
0.7579158316633265,-0.5703266160507638
0.7675350701402806,-0.5728416993473167
0.7771543086172346,-0.5752040195844832
0.7867735470941883,-0.5774209649091715
0.7963927855711423,-0.5794995300061632
0.8060120240480961,-0.5814463406768268
0.8156312625250501,-0.5832676766311988
0.8252505010020039,-0.5849694926333756
0.8348697394789579,-0.5865574381294616
0.8444889779559117,-0.5880368754763584
0.8541082164328657,-0.589412896880923
0.8637274549098197,-0.5906903401501106
0.8733466933867735,-0.591873803344902
0.8829659318637275,-0.5929676584239095
0.8925851703406813,-0.5939760639553417
0.9022044088176353,-0.594902976970463
0.9118236472945891,-0.5957521640253389
0.9214428857715431,-0.5965272115329221
0.9310621242484969,-0.5972315354224926
0.9406813627254509,-0.5978683901785575
0.9503006012024049,-0.5984408773076244
0.9599198396793587,-0.5989519532772571
0.9695390781563127,-0.5994044369677312
0.9791583166332665,-0.599801016674013
0.9887775551102205,-0.6001442566920745
0.9983967935871743,-0.600436603520939
1.0080160320641283,-0.6006803917092506
1.017635270541082,-0.6008778493726433
1.027254509018036,-0.6010311034058473
1.03687374749499,-0.6011421844116277
1.0464929859719438,-0.6012130313665374
1.0561122244488979,-0.6012454960418102
1.0657314629258516,-0.6012413471961287
1.0753507014028056,-0.6012022745555455
1.0849699398797594,-0.6011298925944175
1.0945891783567134,-0.601025744130139
1.1042084168336672,-0.6008913037431924
1.1138276553106212,-0.600727981033147
1.123446893787575,-0.6005371237202901
1.133066132264529,-0.600320020601698
1.142685370741483,-0.6000779043698057
1.1523046092184368,-0.599811954300986
1.1619238476953908,-0.599523298820732
1.1715430861723446,-0.5992130179518469
1.1811623246492986,-0.5988821456512106
1.1907815631262524,-0.5985316720404203
1.2004008016032064,-0.598162545535089
1.2100200400801602,-0.5977756748772408
1.2196392785571142,-0.597371931074924
1.229258517034068,-0.5969521492527476
1.238877755511022,-0.5965171304168566
1.2484969939879758,-0.5960676431375436
1.2581162324649298,-0.5956044251524868
1.2677354709418838,-0.5951281848934127
1.2773547094188376,-0.594639602938593
1.2869739478957916,-0.5941393333938545
1.2965931863727453,-0.5936280052040523
1.3062124248496993,-0.5931062233973095
1.3158316633266531,-0.5925745702639443
1.3254509018036071,-0.5920336064719929
1.335070140280561,-0.5914838721211638
1.344689378757515,-0.5909258877369641
1.354308617234469,-0.5903601552067497
1.3639278557114227,-0.5897871586593817
1.3735470941883767,-0.5892073652901395
1.3831663326653305,-0.5886212261326618
1.3927855711422845,-0.5880291767796052
1.4024048096192383,-0.5874316380537227
1.4120240480961923,-0.58682901663125
1.421643286573146,-0.5862217056194077
1.4312625250501,-0.5856100850899664
1.440881763527054,-0.5849945225708728
1.4505010020040079,-0.5843753734980028
1.460120240480962,-0.5837529816291711
1.4697394789579157,-0.5831276794226837
1.4793587174348697,-0.5824997883826417
1.4889779559118235,-0.5818696193734185
1.4985971943887775,-0.58123747290562
1.5082164328657313,-0.5806036393960964
1.5178356713426853,-0.5799683994043319
1.5274549098196393,-0.5793320238477909
1.537074148296593,-0.5786947741985917
1.546693386773547,-0.578056902664028
1.5563126252505008,-0.5774186523532445
1.5659318637274549,-0.5767802574324343
1.5755511022044086,-0.576141943270762
1.5851703406813626,-0.5755039265791384
1.5947895791583164,-0.5748664155438821
1.6044088176352704,-0.574229609957111
1.6140280561122244,-0.573593701345544
1.6236472945891782,-0.5729588730993604
1.6332665330661322,-0.5723253006024223
1.642885771543086,-0.5716931513651036
1.65250501002004,-0.5710625851607224
1.6621242484969938,-0.5704337541664761
1.6717434869739478,-0.5698068031094892
1.6813627254509016,-0.569181869418498
1.6909819639278556,-0.5685590833814651
1.7006012024048096,-0.5679385683093057
1.7102204408817634,-0.567320440705732
1.7198396793587174,-0.5667048104430485
1.7294589178356712,-0.5660917809437083
1.7390781563126252,-0.5654814493671678
1.748697394789579,-0.5648739068016924
1.758316633266533,-0.5642692384604354
1.7679358717434868,-0.5636675238812857
1.7775551102204408,-0.5630688371297425
1.7871743486973948,-0.562473247004156
1.7967935871743486,-0.5618808172425729
1.8064128256513026,-0.5612916067304792
1.8160320641282564,-0.5607056697086421
1.8256513026052104,-0.5601230559804036
1.8352705410821641,-0.5595438111176151
1.8448897795591181,-0.5589679766646414
1.854509018036072,-0.5583955903396656
1.864128256513026,-0.5578266862328023
1.87374749498998,-0.557261295000389
1.8833667334669337,-0.5566994440549458
1.8929859719438877,-0.5561411577503845
1.9026052104208415,-0.5555864575620295
1.9122244488977955,-0.5550353622610951
1.9218436873747493,-0.5544878880833153
1.9314629258517033,-0.5539440488915379
1.941082164328657,-0.553403856331965
1.950701402805611,-0.5528673199840206
1.9603206412825651,-0.552334447503644
1.969939879759519,-0.5518052447600115
